incident_number,call_type,date,bpd_area,officers_involved,subject_id,race,age,gender,subject_mh,subject_alcohol,subject_drug,physical_emptyhand,oc_spray_display,oc_spray,taser_display,taser,firearm_pointed,firearm_fired,sub_refused_commands,sub_walk_ran,sub_threats,sub_escape,sub_assault_cues,sub_passive,sub_active,sub_assaultive,sub_used_weapon,arrest,most_serious_charge,officer_injured,subject_injured,subject_medical
12BU007103,TRO/FRO Service,2012-03-24 11:45:00,B,1,Subject 846,White,26,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU007529,Domestic Disturbance,2012-03-29 21:42:00,A,2,Subject 110,White,25,Male,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,TRUE,FALSE,Transported to ER
12BU007549,Assault - Simple,2012-03-30 04:40:00,C,1,Subject 207,White,23,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,TRUE,Transported to ER
12BU007729,Intoxication,2012-04-01 01:28:00,D,1,Subject 453,White,63,Male,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU007970,Vandalism,2012-04-04 00:46:00,B,1,Subject 501,White,36,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,False Information To A Police Officer 13 VSA 1754 90Z,FALSE,FALSE,No
12BU008103,Disorderly Conduct,2012-04-05 18:56:00,D,2,Subject 614,White,60,Male,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU008143,Disturbance,2012-04-06 00:58:00,D,1,Subject 1133,White,29,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,TRUE,TRUE,Transported to ER
12BU008222,Assault - Simple,2012-04-06 23:24:00,D,1,Subject 163,Hispanic/Latino,39,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,FALSE,No
12BU008326,Suspicious Event,2012-04-07 22:49:00,B,1,Subject 623,African American,25,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU008326,Suspicious Event,2012-04-07 22:49:00,B,1,Subject 623,Hispanic/Latino,25,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU008397,Vandalism,2012-04-08 18:23:00,D,1,Subject 1136,White,41,Male,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Attempts (Misdemeanor) 13 VSA 9(C) 90Z,FALSE,FALSE,No
12BU008495,Violation of Conditions of Release,2012-04-10 04:21:00,D,1,Subject 279,White,50,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Violation Of Conditions Of Release (Other) 13 VSA 7559(E) 90Z,FALSE,FALSE,Transported to ER
12BU008615,Assault - Simple,2012-04-11 14:00:00,D,1,Subject 813,White,53,Male,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,TRUE,Evaluated at scene
12BU008625,Mental Health Issue,2012-04-11 14:00:00,B,1,Subject 1206,White,32,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU008625,Mental Health Issue,2012-04-11 16:40:00,B,1,Subject 70,White,36,Male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
12BU008652,Disturbance,2012-04-11 17:43:00,E,1,Subject 1206,White,32,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU008655,Assault - Simple,2012-04-11 23:22:00,C,1,Subject 217,White,31,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU008667,Suspicious Event,2012-04-12 06:15:00,B,4,Subject 467,White,32,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,No
12BU009021,Drugs - Sale,2012-04-14 09:13:00,D,1,Subject 1340,White,29,Male,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU008940,Assault - Aggravated,2012-04-15 02:19:00,D,1,Subject 967,African American,36,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU009021,Drugs - Sale,2012-04-16 09:13:00,D,1,Subject 359,White,28,Female,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU009039,Assault - Simple,2012-04-16 11:34:00,C,1,Subject 234,White,43,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Assault With Bodily Fluids (Misdemeanor) 13 VSA 1028(B)(1) 13B,FALSE,FALSE,Admitted to hospital
12BU009066,Violation of Conditions of Release,2012-04-16 19:32:00,B,3,Subject 826,Asian,34,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No
12BU009367,Assault - Aggravated,2012-04-20 00:37:00,D,1,Subject 1331,White,28,Male,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
12BU009291,Identity Theft,2012-04-20 11:24:00,D,1,Subject 1156,White,40,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU009391,Arrest on Warrant,2012-04-20 11:24:00,B,3,Subject 1156,White,40,Male,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU009391,Arrest on Warrant,2012-04-20 11:24:00,B,2,Subject 372,White,44,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU0-9467,NA,2012-04-21 02:25:00,NA,1,Subject 848,African American,29,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,No
12BU009467,Disorderly Conduct,2012-04-21 02:25:00,D,1,Subject 848,African American,29,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Disorderly Conduct - All Other 13 VSA 1026 90C,FALSE,FALSE,No
12BU009468,Disturbance,2012-04-21 02:32:00,B,3,Subject 942,White,38,Male,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
12BU009470,Intoxication,2012-04-21 02:50:00,E,1,Subject 805,African American,40,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU009520,Domestic Disturbance,2012-04-22 03:10:00,C,1,Subject 739,White,62,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU009561,Assist - Agency,2012-04-23 16:00:00,NA,1,Subject 981,White,45,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU009637,Trespass,2012-04-24 08:36:00,E,2,Subject 795,African American,29,Male,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,TRUE,FALSE,Evaluated at scene
12BU009021,Drugs - Sale,2012-04-26 09:15:00,D,3,Subject 491,White,29,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Drugs - Marijuana, Sale, Misdemeanor 18 VSA 4230(B)(1) 35A",FALSE,FALSE,No
12BU009841,Arrest on Warrant,2012-04-26 17:08:00,C,2,Subject 559,White,34,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,Admitted to hospital
12BU009970,Trespass,2012-04-28 02:24:00,D,1,Subject 1236,White,32,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,No
12BU001029,Motor Vehicle Complaint,2012-04-30 13:40:00,C,1,Subject 925,White,33,Male,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,Transported to ER
12BU010229,Traffic,2012-05-01 17:41:00,D,1,Subject 738,White,61,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU010223,Assault - Aggravated,2012-05-01 18:40:00,D,5,Subject 637,African American,27,Male,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony) 13 VSA 1028(A)(2) 13A,TRUE,TRUE,No
12BU010244,Drugs - Possession,2012-05-01 23:20:00,D,2,Subject 31,White,28,Male,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Drugs - Marijuana, Possession Or Cultivation 2+ Ounces Or >3 Plants 18 VSA 4230(A)(2) 35A",FALSE,FALSE,No
12BU010248,Disturbance,2012-05-02 01:47:00,B,1,Subject 547,Other/Not Reported,50,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,No
12BU010251,Violation of Conditions of Release,2012-05-02 02:47:00,D,1,Subject 342,White,31,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU010322,Lewd and Lascivious Conduct,2012-05-02 22:16:00,D,2,Subject 1333,White,27,Male,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Lewd And Lascivious Conduct 13 VSA 2601 90Z,FALSE,FALSE,Evaluated at scene
12BU010421,Burglary,2012-05-04 02:45:00,A,1,Subject 1379,White,35,Male,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Burglary 13 VSA 1201 220,FALSE,TRUE,Transported to ER
12BU0000,NA,2012-05-04 17:02:00,NA,1,Subject 1057,African American,33,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
12BU010461,Assault - Aggravated,2012-05-04 17:02:00,B,3,Subject 966,African American,53,Female,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Resisting Arrest 13 VSA 3017 90Z,FALSE,TRUE,Transported to ER
12BU010461,Assault - Aggravated,2012-05-04 17:02:00,B,2,Subject 1057,African American,33,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,Transported to ER
12BU010596,Overdose,2012-05-06 04:51:00,D,3,Subject 101,White,25,Male,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,Admitted to hospital
12BU010615,Disturbance,2012-05-06 12:50:00,NA,1,Subject 1001,White,61,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU010664,Arrest on Warrant,2012-05-07 00:00:00,B,2,Subject 244,White,42,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,No
12BU010674,Suspicious Event,2012-05-07 04:08:00,B,1,Subject 510,African American,24,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU010773,Domestic Assault - Felony,2012-05-08 03:43:00,A,3,Subject 633,African American,31,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,Transported to ER
12BU010324,Fugitive From Justice,2012-05-08 16:15:00,C,1,Subject 1283,White,25,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fugitive From Justice (Arrest Prior To Requisition) 13 VSA 4953 90Z,FALSE,FALSE,No
12BU011011,Trespass,2012-05-11 00:47:00,D,1,Subject 369,White,43,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU011063,Disturbance,2012-05-11 16:42:00,D,1,Subject 1026,White,42,Male,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Violation Of Conditions Of Release (Other) 13 VSA 7559(E) 90Z,FALSE,FALSE,Transported to ER
12BU011120,Noise,2012-05-12 03:30:00,D,1,Subject 601,White,43,Female,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU011387,Assault - Simple,2012-05-14 19:31:00,E,1,Subject 599,White,21,Male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU011451,Juvenile Problem,2012-05-15 14:40:00,E,2,Subject 863,White,18,Male,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU011605,Assault - Simple,2012-05-17 02:12:00,D,2,Subject 1067,White,29,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Simple Assault 13 VSA 1023 13B,FALSE,FALSE,No
12BU011605,Assault - Simple,2012-05-17 02:12:00,D,1,Subject 403,White,30,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU011605,Assault - Simple,2012-05-17 02:29:00,D,1,Subject 1287,White,29,Male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU011772,Intoxication,2012-05-18 23:05:00,D,2,Subject 974,White,27,Female,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
12BU011795,Disorderly Conduct,2012-05-19 02:33:00,D,1,Subject 979,White,34,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,No
12BU011914,Domestic Disturbance,2012-05-20 03:01:00,C,2,Subject 607,White,28,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,No
12BU012028,Suspicious Event,2012-05-21 01:53:00,B,1,Subject 406,White,57,Male,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
12BU012028,Suspicious Event,2012-05-21 01:54:00,B,2,Subject 275,White,53,Male,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Evaluated at scene
12BU012080,Assault - Simple,2012-05-21 18:00:00,A,3,Subject 170,White,46,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,TRUE,Evaluated at scene
12BU012259,Trespass,2012-05-23 16:40:00,D,1,Subject 384,White,42,Male,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,No
12BU012289,Welfare Check,2012-05-23 20:49:00,B,2,Subject 53,White,67,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
12BU012294,Intoxication,2012-05-23 21:56:00,B,2,Subject 918,White,25,Female,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU012333,Intoxication,2012-05-24 13:30:00,D,1,Subject 85,White,58,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU012414,Trespass,2012-05-25 10:30:00,D,1,Subject 267,Hispanic/Latino,25,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Unlawful Trespass (Misdemeanor) 13 VSA 3705 90J,FALSE,TRUE,No
12BU012576,Domestic Assault - Misd,2012-05-26 17:30:00,D,1,Subject 452,White,30,Female,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Domestic Assault 13 VSA 1042 13B,FALSE,FALSE,No
12BU012576,Domestic Assault - Misd,2012-05-26 17:30:00,D,1,Subject 1269,White,38,Male,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,Evaluated at scene
12BU012625,Disorderly Conduct,2012-05-27 01:40:00,D,1,Subject 1100,White,29,Male,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU012789,Domestic Disturbance,2012-05-29 01:00:00,B,2,Subject 849,White,25,Female,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,No
12BU012961,Trespass,2012-05-30 19:01:00,D,1,Subject 339,White,26,Male,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B,FALSE,FALSE,No
12BU013096,Suspicious Event,2012-06-01 02:28:00,E,1,Subject 1177,White,59,Male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,No
12BU013200,Mental Health Issue,2012-06-01 23:38:00,E,1,Subject 548,White,25,Male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Transported to ER
